N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1621.0,삼성 알루미늄 선물 ETN,7935.0,0.0,0.00%,0.0
1622.0,태양금속우,2400.0,15.0,+0.63%,500.0
1623.0,히어로즈 TDF2040액티브,10475.0,100.0,+0.96%,0.0
1624.0,히어로즈 TDF2030액티브,10430.0,65.0,+0.63%,0.0
1625.0,히어로즈 TDF2050액티브,10430.0,70.0,+0.68%,0.0
1626.0,HANARO Fn K-메타버스MZ,7435.0,10.0,-0.13%,0.0
1627.0,KOSEF 미국ETF산업STOXX,10405.0,210.0,+2.06%,0.0
1628.0,TRUE 코스닥 150 ETN,7800.0,130.0,-1.64%,0.0
1629.0,KODEX TDF2040액티브,10390.0,20.0,+0.19%,0.0
1630.0,KINDEX 중국과창판STAR50,7785.0,5.0,+0.06%,0.0
1631.0,TRUE 플래티넘 선물 ETN,7770.0,55.0,-0.70%,0.0
1632.0,삼성 구리 선물 ETN(H),7755.0,95.0,-1.21%,0.0
1633.0,KOSEF 200선물인버스2X,3175.0,25.0,+0.79%,0.0
1634.0,HANARO 글로벌워터MSCI(합성),9680.0,0.0,0.00%,0.0
1635.0,HANARO 원자력iSelect,11030.0,160.0,-1.43%,0.0
1636.0,계양전기우,5500.0,130.0,+2.42%,500.0
1637.0,메리츠 구리 선물 ETN(H),7695.0,195.0,-2.47%,0.0
1638.0,ARIRANG TDF2060액티브,10250.0,10.0,+0.10%,0.0
1639.0,TRUE 은 선물 ETN,7665.0,50.0,+0.66%,0.0
1640.0,ARIRANG TDF2050액티브,10210.0,55.0,+0.54%,0.0
1641.0,금호건설우,26200.0,150.0,+0.58%,5000.0
1642.0,KBSTAR 글로벌데이터센터리츠나스닥(합성),11750.0,65.0,+0.56%,0.0
1643.0,ARIRANG K-유니콘투자기업액티브,10135.0,30.0,+0.30%,0.0
1644.0,KINDEX 레버리지,5845.0,60.0,-1.02%,0.0
1645.0,노루페인트우,16400.0,1200.0,+7.89%,500.0
1646.0,메리츠 레버리지 미국채10년 ETN(H),7550.0,55.0,-0.72%,0.0
1647.0,금강공업우,12800.0,100.0,-0.78%,1000.0
1648.0,HANARO Fn K-푸드,9420.0,55.0,-0.58%,0.0
1649.0,KBSTAR 미국장기국채선물인버스(H),9400.0,85.0,+0.91%,0.0
1650.0,KINDEX 삼성그룹동일가중,15010.0,30.0,+0.20%,0.0
1651.0,SOL KRX기후변화솔루션,9380.0,25.0,-0.27%,0.0
1652.0,ARIRANG TDF2040액티브,9995.0,20.0,-0.20%,0.0
1653.0,ARIRANG TDF2030액티브,9990.0,10.0,-0.10%,0.0
1654.0,MASTER 테크미디어텔레콤액티브,7875.0,5.0,-0.06%,0.0
1655.0,신한 인버스 2X S&P500 선물 ETN,3735.0,50.0,-1.32%,0.0
1656.0,ARIRANG 글로벌MSCI(합성 H),14580.0,40.0,+0.28%,0.0
1657.0,KODEX 밸류Plus,8260.0,5.0,-0.06%,0.0
1658.0,히어로즈 글로벌리츠이지스액티브,9900.0,5.0,-0.05%,0.0
1659.0,KBSTAR KRX기후변화솔루션,9230.0,65.0,-0.70%,0.0
1660.0,신한 인버스 2X 10년 국채선물 ETN,10545.0,10.0,-0.09%,0.0
1661.0,미래에셋 인버스 천연가스 선물 ETN(H),7380.0,95.0,-1.27%,0.0
1662.0,메리츠 인버스 천연가스 선물 ETN(H),7375.0,90.0,-1.21%,0.0
1663.0,메리츠 STAR 50 ETN,7355.0,0.0,0.00%,0.0
1664.0,KINDEX 일본TOPIX인버스(합성 H),4075.0,10.0,-0.24%,0.0
1665.0,ARIRANG 선진국MSCI(합성 H),9350.0,260.0,-2.71%,0.0
1666.0,JW중외제약2우B,70800.0,100.0,-0.14%,2500.0
1667.0,마이다스 200커버드콜5%OTM,12120.0,80.0,-0.66%,0.0
1668.0,메리츠 국채30년 ETN,7270.0,10.0,-0.14%,0.0
1669.0,마이다스 KoreaStock중소형액티브,19330.0,10.0,+0.05%,0.0
1670.0,KINDEX 베트남VN30선물블룸버그레버리지(H),14445.0,275.0,+1.94%,0.0
1671.0,KBSTAR 주식혼합,36060.0,30.0,-0.08%,0.0
1672.0,TIGER 경기방어채권혼합,8960.0,5.0,-0.06%,0.0
1673.0,KBSTAR KRX300미국달러선물혼합,14330.0,5.0,+0.03%,0.0
1674.0,KODEX MSCI밸류,10235.0,55.0,-0.53%,0.0
1675.0,ARIRANG S&P글로벌인프라,14290.0,190.0,-1.31%,0.0
1676.0,KINDEX 스마트하이베타,11745.0,50.0,-0.42%,0.0
1677.0,KBSTAR Fn K-뉴딜디지털플러스,8780.0,5.0,-0.06%,0.0
1678.0,메리츠 은 선물 ETN(H),7015.0,35.0,+0.50%,0.0
1679.0,KBSTAR 차이나항셍테크,6095.0,95.0,-1.53%,0.0
1680.0,TIGER KTOP30,8195.0,85.0,-1.03%,0.0
1681.0,서울식품우,3130.0,0.0,0.00%,100.0
1682.0,코리아써키트2우B,8880.0,40.0,+0.45%,500.0
1683.0,깨끗한나라우,19000.0,0.0,0.00%,1000.0
1684.0,ARIRANG 심천차이넥스트(합성),11585.0,35.0,-0.30%,0.0
1685.0,삼성 은 선물 ETN(H),6950.0,0.0,0.00%,0.0
1686.0,대원전선우,2650.0,20.0,-0.75%,500.0
1687.0,남선알미우,22550.0,150.0,+0.67%,500.0
1688.0,TIGER 금은선물(H),8670.0,25.0,-0.29%,0.0
1689.0,ARIRANG KS밸류가중TR,13830.0,40.0,-0.29%,0.0
1690.0,크라운해태홀딩스우,11500.0,100.0,-0.86%,500.0
1691.0,KODEX Fn멀티팩터,11505.0,200.0,-1.71%,0.0
1692.0,KODEX 경기소비재,9805.0,40.0,-0.41%,0.0
1693.0,하이트진로홀딩스우,14500.0,0.0,0.00%,5000.0
1694.0,FOCUS 혁신기업액티브,7575.0,10.0,-0.13%,0.0
1695.0,KINDEX 스마트로우볼,13515.0,65.0,-0.48%,0.0
1696.0,KB 레버리지 FANG 플러스 ETN(H),13495.0,205.0,+1.54%,0.0
1697.0,ARIRANG 글로벌인공지능산업MV,8985.0,40.0,-0.44%,0.0
1698.0,TRUE 인버스 2X 유로스탁스50 ETN(H),3365.0,15.0,+0.45%,0.0
1699.0,KINDEX 코스닥(합성),11210.0,65.0,-0.58%,0.0
1700.0,마이티 코스피100,24000.0,0.0,0.00%,0.0
1701.0,WOORI 미국S&P우주항공&디펜스,9585.0,75.0,-0.78%,0.0
1702.0,신한 레버리지 10년 국채선물 ETN,9545.0,50.0,+0.53%,0.0
1703.0,MASTER 스마트커머스액티브,7820.0,30.0,-0.38%,0.0
1704.0,JW중외제약우,36300.0,50.0,-0.14%,2500.0
1705.0,KODEX 미국채울트라30년선물인버스(H),9470.0,110.0,+1.18%,0.0
1706.0,현대비앤지스틸우,59900.0,400.0,-0.66%,5000.0
1707.0,신한 인버스 2X 금 선물 ETN,6580.0,50.0,+0.77%,0.0
1708.0,ARIRANG Fn K리츠,8720.0,15.0,-0.17%,0.0
1709.0,HANARO 미국메타버스iSelect,9330.0,0.0,0.00%,0.0
1710.0,KBSTAR 차이나H선물인버스(H),13000.0,200.0,+1.56%,0.0
1711.0,히어로즈 리츠이지스액티브,8640.0,5.0,+0.06%,0.0
1712.0,HANARO 글로벌백신치료제MSCI,9915.0,260.0,+2.69%,0.0
1713.0,TIGER 코스피중형주,14290.0,125.0,-0.87%,0.0
1714.0,HANARO KRX300,14280.0,95.0,-0.66%,0.0
1715.0,HANARO KAP초장기국고채,37330.0,515.0,+1.40%,0.0
1716.0,ARIRANG KS로우사이즈가중TR,14250.0,40.0,-0.28%,0.0
1717.0,TIGER 200에너지화학레버리지,12805.0,105.0,-0.81%,0.0
1718.0,TIGER 200커뮤니케이션서비스,19945.0,85.0,-0.42%,0.0
1719.0,HANARO 농업융복합산업,11580.0,35.0,-0.30%,0.0
1720.0,대신 2X 철광석 선물 ETN(H),6325.0,740.0,-10.47%,0.0
1721.0,TIGER 모멘텀,22525.0,125.0,+0.56%,0.0
1722.0,TIGER 코스닥150IT,13125.0,130.0,-0.98%,0.0
1723.0,TIGER 차이나항셍25,13980.0,130.0,-0.92%,0.0
1724.0,TRUE 인버스 유로스탁스50 ETN(H) B,6265.0,25.0,+0.40%,0.0
1725.0,ARIRANG 코스피,24970.0,45.0,-0.18%,0.0
1726.0,KBSTAR V&S셀렉트밸류,12450.0,110.0,-0.88%,0.0
1727.0,동부건설우,27500.0,100.0,-0.36%,5000.0
1728.0,삼성 HSCEI ETN(H),6180.0,100.0,-1.59%,0.0
1729.0,ARIRANG 스마트베타Quality채권혼합,10300.0,0.0,0.00%,0.0
1730.0,KBSTAR 5대그룹주,6160.0,5.0,-0.08%,0.0
1731.0,KINDEX 코스피,24580.0,50.0,-0.20%,0.0
1732.0,KINDEX Fn성장소비주도주,6115.0,40.0,+0.66%,0.0
1733.0,KODEX MSCI모멘텀,10135.0,10.0,-0.10%,0.0
1734.0,KOSEF 독일DAX,8090.0,30.0,-0.37%,0.0
1735.0,KOSEF 릭소글로벌디지털경제MSCI,7565.0,100.0,-1.30%,0.0
1736.0,KBSTAR Fn창업투자회사,7955.0,40.0,-0.50%,0.0
1737.0,TIGER 200 산업재,6415.0,25.0,+0.39%,0.0
1738.0,SK네트웍스우,52700.0,3100.0,-5.56%,2500.0
1739.0,TIGER 미국달러선물인버스2X,6570.0,115.0,-1.72%,0.0
1740.0,KBSTAR 200중공업,9815.0,120.0,-1.21%,0.0
1741.0,TIGER 라틴35,3925.0,10.0,+0.26%,0.0
1742.0,TIGER 200커버드콜5%OTM,11720.0,80.0,-0.68%,0.0
1743.0,ARIRANG 글로벌수소&차세대연료전지MV,9750.0,225.0,-2.26%,0.0
1744.0,KODEX 200 중소형,11690.0,60.0,-0.51%,0.0
1745.0,파워 고배당저변동성,27700.0,35.0,-0.13%,0.0
1746.0,KB 레버리지 KRX 2차전지 K-뉴딜 ETN,5785.0,170.0,+3.03%,0.0
1747.0,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,5770.0,110.0,+1.94%,0.0
1748.0,ARIRANG 국채선물3년,51445.0,25.0,+0.05%,0.0
1749.0,KBSTAR 헬스케어,11420.0,15.0,-0.13%,0.0
1750.0,KBSTAR 200선물인버스,6340.0,25.0,+0.40%,0.0
1751.0,하나 KRX BBIG K-뉴딜 ETN,5700.0,45.0,-0.78%,0.0
1752.0,KB KOSDAQ 150 선물 ETN,8140.0,55.0,-0.67%,0.0
1753.0,KB KOSPI 200 선물 ETN,8135.0,80.0,-0.97%,0.0
1754.0,KBSTAR 팔라듐선물(H),11360.0,225.0,-1.94%,0.0
1755.0,CJ씨푸드1우,28350.0,150.0,+0.53%,500.0
1756.0,KINDEX 싱가포르리츠채권혼합모닝스타,9415.0,0.0,0.00%,0.0
1757.0,TRUE 인버스 나스닥 100 ETN,5645.0,30.0,-0.53%,0.0
1758.0,삼성 항셍테크 ETN(H),5615.0,185.0,-3.19%,0.0
1759.0,KINDEX 스마트퀄리티,14030.0,60.0,-0.43%,0.0
1760.0,미래에셋 인버스 전기전자 Core5 ETN,2805.0,10.0,-0.36%,0.0
1761.0,TIGER 의료기기,14000.0,20.0,+0.14%,0.0
1762.0,KOSEF 코스닥150선물인버스,9020.0,15.0,-0.17%,0.0
1763.0,KB 레버리지 구리 선물 ETN(H),11075.0,485.0,-4.20%,0.0
1764.0,KBSTAR 200고배당커버드콜ATM,7905.0,25.0,-0.32%,0.0
1765.0,KINDEX 필리핀MSCI(합성),13815.0,0.0,0.00%,0.0
1766.0,ARIRANG 글로벌희토류전략자원기업MV,9175.0,315.0,-3.32%,0.0
1767.0,삼성 KRX BBIG K-뉴딜 ETN,5500.0,5.0,-0.09%,0.0
1768.0,KINDEX 차이나항셍테크,6095.0,160.0,-2.56%,0.0
1769.0,ARIRANG 코스닥150선물인버스,7830.0,10.0,-0.13%,0.0
1770.0,KINDEX 인버스,6070.0,30.0,+0.50%,0.0
1771.0,KINDEX 국채선물10년인버스,109235.0,95.0,-0.09%,0.0
1772.0,유유제약2우B,16750.0,0.0,0.00%,1000.0
1773.0,메리츠 레버리지 KRX300 선물 ETN,5440.0,30.0,+0.55%,0.0
1774.0,HK 베스트일레븐액티브,7765.0,0.0,0.00%,0.0
1775.0,KOSEF 코스닥150선물레버리지,3990.0,5.0,-0.13%,0.0
1776.0,TIGER 지주회사,9860.0,20.0,+0.20%,0.0
1777.0,KINDEX 스마트모멘텀,13540.0,70.0,-0.51%,0.0
1778.0,흥국화재우,7000.0,30.0,-0.43%,5000.0
1779.0,TIGER 200커버드콜ATM,8935.0,35.0,-0.39%,0.0
1780.0,HANARO Fn골프테마,7080.0,5.0,-0.07%,0.0
1781.0,KOSEF 200선물인버스,6395.0,30.0,+0.47%,0.0
1782.0,TIGER 200 경기소비재,15565.0,55.0,+0.35%,0.0
1783.0,KINDEX 국채선물3년인버스,105135.0,0.0,0.00%,0.0
1784.0,HK S&P코리아로우볼,11680.0,0.0,0.00%,0.0
1785.0,노루홀딩스우,21350.0,400.0,+1.91%,500.0
1786.0,ARIRANG KS로우볼가중TR,11550.0,80.0,-0.69%,0.0
1787.0,KBSTAR 우량업종,10375.0,70.0,-0.67%,0.0
1788.0,HANARO KRX기후변화솔루션,9260.0,5.0,-0.05%,0.0
1789.0,메리츠 레버리지 국채30년 ETN,5090.0,5.0,-0.10%,0.0
1790.0,KBSTAR Fn플랫폼테마,7925.0,70.0,-0.88%,0.0
1791.0,KBSTAR 유로스탁스50(H),9160.0,70.0,-0.76%,0.0
1792.0,KINDEX Fn5G플러스,7180.0,70.0,+0.98%,0.0
1793.0,KODEX K-이노베이션액티브,10050.0,25.0,-0.25%,0.0
1794.0,ARIRANG 미국대체투자Top10MV,11060.0,20.0,-0.18%,0.0
1795.0,KBSTAR 200IT,12330.0,65.0,-0.52%,0.0
1796.0,성문전자우,8190.0,120.0,-1.44%,500.0
1797.0,QV 인버스 레버리지 S&P500 ETN,2450.0,25.0,-1.01%,0.0
1798.0,KBSTAR 미국장기국채선물(H),9670.0,75.0,-0.77%,0.0
1799.0,KBSTAR 국채선물10년인버스,54030.0,310.0,-0.57%,0.0
1800.0,TIGER 코스피대형주,11845.0,65.0,-0.55%,0.0
1801.0,TIGER 증권,3425.0,15.0,-0.44%,0.0
1802.0,KODEX MSCI퀄리티,7815.0,60.0,-0.76%,0.0
1803.0,KODEX MSCI EM선물(H),7810.0,80.0,-1.01%,0.0
1804.0,대신 인버스 아연선물 ETN(H),6665.0,305.0,+4.80%,0.0
1805.0,TIGER 방송통신,8260.0,70.0,+0.85%,0.0
1806.0,KB 레버리지 은 선물 ETN(H),9155.0,140.0,+1.55%,0.0
1807.0,진흥기업우B,5330.0,70.0,+1.33%,500.0
1808.0,KODEX 멀티에셋하이인컴(H),9095.0,60.0,-0.66%,0.0
1809.0,KODEX 골드선물인버스(H),7560.0,30.0,+0.40%,0.0
1810.0,HK 하이볼액티브,7500.0,0.0,0.00%,0.0
1811.0,KODEX 국채선물10년인버스,53440.0,220.0,-0.41%,0.0
1812.0,SOL 중국본토 중소형 CSI500(합성 H),4930.0,70.0,-1.40%,0.0
1813.0,KBSTAR 코스닥150선물인버스,5205.0,15.0,-0.29%,0.0
1814.0,TIGER 가격조정,22100.0,45.0,-0.20%,0.0
1815.0,KODEX 국채선물3년인버스,52430.0,80.0,-0.15%,0.0
1816.0,KBSTAR 중소형고배당,10990.0,5.0,+0.05%,0.0
1817.0,마이티 200커버드콜ATM레버리지,7250.0,0.0,0.00%,0.0
1818.0,ARIRANG 200동일가중,9520.0,25.0,-0.26%,0.0
1819.0,진흥기업2우B,14500.0,150.0,+1.05%,500.0
1820.0,KBSTAR 수출주,10660.0,60.0,-0.56%,0.0
1821.0,ARIRANG 코스피중형주,10460.0,5.0,+0.05%,0.0
1822.0,HANARO 코스닥150선물레버리지,7965.0,55.0,-0.69%,0.0
1823.0,TIGER 200 생활소비재,8465.0,20.0,-0.24%,0.0
1824.0,KBSTAR 미국장기국채선물인버스2X(합성 H),8080.0,155.0,+1.96%,0.0
1825.0,TIGER KRX BBIG K-뉴딜레버리지,3845.0,25.0,+0.65%,0.0
1826.0,동양2우B,12900.0,100.0,+0.78%,500.0
1827.0,미래에셋 인버스 원유선물혼합 ETN(H),3960.0,35.0,+0.89%,0.0
1828.0,KODEX 퀄리티Plus,7830.0,60.0,-0.76%,0.0
1829.0,ARIRANG KS모멘텀가중TR,12925.0,65.0,-0.50%,0.0
1830.0,동양우,6260.0,10.0,-0.16%,500.0
1831.0,TRUE 레버리지 HSCEI ETN(H),3865.0,105.0,-2.64%,0.0
1832.0,KBSTAR 200금융,7310.0,35.0,-0.48%,0.0
1833.0,ARIRANG KS퀄리티가중TR,12595.0,45.0,-0.36%,0.0
1834.0,TIGER 금속선물(H),5850.0,160.0,-2.66%,0.0
1835.0,삼성 레버리지 HSCEI ETN(H),3360.0,100.0,-2.89%,0.0
1836.0,흥국화재2우B,21750.0,100.0,+0.46%,5000.0
1837.0,ARIRANG ESG우수기업,8340.0,10.0,+0.12%,0.0
1838.0,ARIRANG 탄소효율그린뉴딜,7730.0,50.0,-0.64%,0.0
1839.0,KBSTAR 200건설,11020.0,35.0,-0.32%,0.0
1840.0,ARIRANG 중형주저변동50,10175.0,0.0,0.00%,0.0
1841.0,삼성 레버리지 KRX BBIG K-뉴딜 ETN,2860.0,60.0,+2.14%,0.0
1842.0,KB 레버리지 KRX BBIG K-뉴딜 ETN,2850.0,50.0,+1.79%,0.0
1843.0,하나 레버리지 KRX BBIG K-뉴딜 ETN,2785.0,0.0,0.00%,0.0
1844.0,ARIRANG 주도업종,7885.0,50.0,-0.63%,0.0
1845.0,ARIRANG KRX300헬스케어,9005.0,10.0,-0.11%,0.0
1846.0,KBSTAR 모멘텀로우볼,13090.0,105.0,-0.80%,0.0
1847.0,KBSTAR 미국장기국채선물레버리지(합성 H),8715.0,50.0,-0.57%,0.0
1848.0,KBSTAR 팔라듐선물인버스(H),4210.0,50.0,+1.20%,0.0
1849.0,신한 인버스 브렌트원유 선물 ETN(H),2405.0,10.0,+0.42%,0.0
1850.0,ARIRANG 코스닥150,11155.0,10.0,-0.09%,0.0
1851.0,KBSTAR 200철강소재,7740.0,230.0,-2.89%,0.0
1852.0,KBSTAR 200커뮤니케이션서비스,12415.0,115.0,-0.92%,0.0
1853.0,KBSTAR 모멘텀밸류,12115.0,125.0,-1.02%,0.0
1854.0,KBSTAR 200에너지화학,10780.0,75.0,-0.69%,0.0
1855.0,KINDEX Fn K-뉴딜디지털플러스,10525.0,20.0,+0.19%,0.0
1856.0,KBSTAR 200산업재,11610.0,5.0,-0.04%,0.0
1857.0,KBSTAR 200생활소비재,6395.0,35.0,-0.54%,0.0
1858.0,KBSTAR 200경기소비재,9760.0,25.0,+0.26%,0.0
